Date,Close,High,Low,Open,Volume
2016-08-25,24.75101852,24.82234655,24.5462366,24.70960186,100344800
2016-08-26,24.60606575,24.83845766,24.46110651,24.71420939,111065200
2016-08-29,24.57845497,24.7211128,24.45650636,24.53243722,99881200
2016-08-30,24.38978004,24.50482618,24.27473391,24.34376229,99455600
2016-08-31,24.41278458,24.5209282,24.30694236,24.31154519,118649600
2016-09-01,24.55774117,24.57384755,24.30233868,24.42198585,106806000
2016-09-02,24.78783989,24.84996403,24.57845509,24.78093565,107210000
2016-09-06,24.78092766,24.91898437,24.73721134,24.82694715,107521600
2016-09-07,24.93279457,25.02483182,24.63597538,24.81084597,169457200
2016-09-08,24.27933502,24.68199649,24.21490947,24.67739541,212008000
2016-09-09,23.72941208,24.32535189,23.72941208,24.07685185,186228000
2016-09-12,24.26092529,24.32535084,23.59135606,23.61896776,181171200
2016-09-13,24.83845329,25.03173166,24.67508803,24.73721391,248704800
2016-09-14,25.71741295,26.00732971,24.98802085,25.01793397,443554800
2016-09-15,26.59175682,26.62857242,26.1131646,26.19829935,359934400
2016-09-16,26.44219971,26.72061111,26.23971917,26.48821921,319547600
2016-09-19,26.13387299,26.73211237,26.05794214,26.50432158,188092000
2016-09-20,26.13158035,26.25813181,25.8876831,26.01193314,138057200
2016-09-21,26.12697601,26.22821541,25.87157347,26.19600264,144012800
2016-09-22,26.37316704,26.44679647,26.23050925,26.31104116,124296000
2016-09-23,25.93369484,26.4122871,25.66678877,26.32715234,209924800
2016-09-26,25.97281075,26.09015828,25.66678941,25.68749687,119477600
2016-09-27,26.02112389,26.0418331,25.84855475,26.00041643,98429600
2016-09-28,26.2190094,26.3777736,26.09936221,26.15918668,118564400
2016-09-29,25.8117466,26.18449664,25.72431218,26.03723776,143548000
2016-09-30,26.01192856,26.08555801,25.72431326,25.87617322,145516400
2016-10-03,25.88998222,26.0119326,25.83476057,25.93370032,86807200
2016-10-04,26.00042152,26.30184178,25.91528677,26.0142265,118947200
2016-10-05,26.01192856,26.15228497,25.92909521,26.09246049,85812400
2016-10-06,26.20520401,26.30874481,26.03033342,26.16148592,115117200
2016-10-07,26.24432373,26.35936987,26.11777404,26.3018468,97433600
2016-10-10,26.70220375,26.86326761,26.39618067,26.46520728,144944000
2016-10-11,26.75972366,27.30964388,26.73671304,27.08185134,256164000
2016-10-12,26.99902344,27.14628409,26.86326985,27.00132485,150347200
2016-10-13,26.91618919,27.02203141,26.6262725,26.87247111,140769600
2016-10-14,27.06575012,27.19000014,26.950704,27.12327318,142608800
2016-10-17,27.04733849,27.11406368,26.87016651,26.99671792,94499600
2016-10-18,27.02893066,27.1991984,27.02432784,27.19229591,98214000
2016-10-19,26.9484024,27.09566129,26.18449628,26.97831376,80138400
2016-10-20,26.93459511,27.00822455,26.76662877,26.88857737,96503200
2016-10-21,26.82875252,26.9000823,26.75512308,26.87707167,92770800
2016-10-24,27.07034874,27.0910562,26.92078845,26.94379732,94154800
2016-10-25,27.20840263,27.23371292,26.9921154,27.13937427,192516000
2016-10-26,26.59635925,26.62166954,26.07174926,26.30184149,264536800
2016-10-27,26.34095764,26.65848427,26.25352148,26.55034065,138248000
2016-10-28,26.16609001,26.50892696,26.10396412,26.2006042,151446800
2016-10-31,26.12467384,26.28343806,26.04644157,26.14998413,105677600
2016-11-01,25.65298462,26.17759467,25.43209627,26.10626664,175303200
2016-11-02,25.67599487,25.85086549,25.59316327,25.63227854,113326800
2016-11-03,25.40077209,25.77774731,25.33601579,25.66673701,107730400
2016-11-04,25.17181396,25.49791054,25.00298525,25.10011972,123348000
2016-11-07,25.53491974,25.55804675,25.31520875,25.45859903,130240000
2016-11-08,25.68524551,25.83788694,25.37071328,25.51179031,97016800
2016-11-09,25.64361763,25.74537858,24.98911464,25.41234402,236705600
2016-11-10,24.92897415,25.69217575,24.47567824,25.69217575,228538000
2016-11-11,25.07699394,25.17875488,24.64220025,24.77402612,136575600
2016-11-14,24.44792938,24.93360354,24.07095409,24.91047653,204702000
2016-11-15,24.77171135,24.90353721,24.55200217,24.64682341,129058000
2016-11-16,25.43777657,25.49328349,24.65375939,24.6768864,235362000
2016-11-17,25.42853165,25.52104144,25.16950634,25.39615348,110528000
2016-11-18,25.45396996,25.56498205,25.36146193,25.37533778,113715600
2016-11-21,25.84020424,25.90033411,25.4424133,25.46785354,117058400
2016-11-22,25.85638237,25.99977083,25.7638726,25.89107199,103862000
2016-11-23,25.72455978,25.7893161,25.51641322,25.75462471,109705600
2016-11-25,25.85407448,25.87257679,25.65980375,25.70143306,45903600
2016-11-28,25.80319214,26.0113387,25.76156283,25.77081398,108776000
2016-11-29,25.77775192,25.90957779,25.4562818,25.62048582,114115200
2016-11-30,25.56035233,25.94889197,25.50253394,25.81012819,144649200
2016-12-01,25.32214546,25.65749323,25.21575982,25.52566736,148347600
2016-12-02,25.4169693,25.46091008,25.17413131,25.24813879,106112000
2016-12-05,25.23425674,25.44702798,25.03536135,25.44009006,137298000
2016-12-06,25.42853165,25.52335467,25.25276498,25.32445923,104782000
2016-12-07,25.67831039,25.71531502,25.24582984,25.26895685,119994800
2016-12-08,25.93039322,26.00208746,25.57885641,25.63898803,108273200
2016-12-09,26.35362434,26.52707953,25.97433581,25.97433581,137610400
2016-12-12,26.20330048,26.5964649,26.01596765,26.20098725,105497600
2016-12-13,26.64040565,26.80923439,26.30737112,26.32818489,174935200
2016-12-14,26.64040565,26.87399071,26.59183841,26.60571426,136127200
2016-12-15,26.78610802,26.99656784,26.64965744,26.68434707,186098000
2016-12-16,26.8208046,26.94337934,26.7467971,26.93644142,177404400
2016-12-19,26.97574997,27.14689192,26.76991663,26.78148101,111117600
2016-12-20,27.04744148,27.17464264,26.9849984,26.99887425,85700000
2016-12-21,27.07288361,27.15151754,27.00812729,27.01275375,95132800
2016-12-22,26.89480972,26.9456902,26.74448152,26.90868558,104343600
2016-12-23,26.94799614,26.94799614,26.73291164,26.73291164,56998000
2016-12-27,27.11913872,27.24402665,26.94105708,26.94799501,73187600
2016-12-28,27.00350761,27.2949111,26.87399319,27.17927429,83623600
2016-12-29,26.99656105,27.08444436,26.92024036,26.93180298,60158000
2016-12-30,26.78610802,27.10526495,26.69591146,26.97806553,122345200
2017-01-03,26.86243057,26.90405989,26.54096039,26.78148516,115127600
2017-01-04,26.83236122,26.94568655,26.76991813,26.79304513,84472400
2017-01-05,26.96881294,27.02663134,26.78379337,26.8092336,88774400
2017-01-06,27.26946831,27.3272867,26.93643379,27.00812804,127007600
2017-01-09,27.51923943,27.62100035,27.27640326,27.27871472,134247600
2017-01-10,27.54699707,27.60944016,27.35966603,27.46836313,97848400
2017-01-11,27.69501495,27.73664427,27.42904995,27.46142811,110354400
2017-01-12,27.57937813,27.59094251,27.33885336,27.49843272,108344800
2017-01-13,27.5308075,27.6649466,27.47761379,27.54699658,104447600
2017-01-17,27.7528286,27.80833376,27.34116192,27.36891362,137759200
2017-01-18,27.75051689,27.86846691,27.68576057,27.75283012,94852000
2017-01-19,27.70194817,27.77364241,27.60712692,27.61406484,102389200
2017-01-20,27.7528286,27.856901,27.69038551,27.856901,130391600
2017-01-23,27.77133179,27.94016051,27.69963578,27.75282948,88200800
2017-01-24,27.74589539,27.77596032,27.63719651,27.64876089,92844000
2017-01-25,28.18762207,28.23850254,27.81758471,27.84996287,129510400
2017-01-26,28.20150185,28.31713864,28.12286791,28.13905699,105350400
2017-01-27,28.20381737,28.29632717,28.12287195,28.24775992,82251600
2017-01-30,28.12980652,28.12980652,27.90547262,27.96791571,121510000
2017-01-31,28.06504631,28.07429746,27.8962176,28.0187923,196804000
2017-02-01,29.77647781,30.17889517,29.37406222,29.37868692,447940000
2017-02-02,29.72558975,29.92448515,29.55213459,29.59839036,134841600
2017-02-03,29.85279083,29.87823106,29.64001959,29.67470921,98029200
2017-02-06,30.13262749,30.18119648,29.81115741,29.86435287,107383600
2017-02-07,30.4194088,30.54892142,30.16963295,30.19044672,152735200
2017-02-08,30.53736305,30.57899413,30.34772054,30.37778724,92016400
2017-02-09,30.75802612,30.76499413,30.45606623,30.57917239,113399600
2017-02-10,30.68834496,30.87881323,30.67208746,30.76732159,80262000
2017-02-13,30.96009636,31.08320602,30.83466876,30.91132034,92141600
2017-02-14,31.36194611,31.3782036,30.95081607,31.00191714,132904800
2017-02-15,31.47575188,31.65228409,31.26902617,31.47807691,142492400
2017-02-16,31.43860435,31.56635351,31.32014115,31.51293094,90338400
2017-02-17,31.52453995,31.55009048,31.38052977,31.38052977,88792800
2017-02-21,31.75217056,31.76378509,31.58493134,31.64300041,98028800
2017-02-22,31.84739685,31.84971834,31.6151206,31.68944716,83347600
2017-02-23,31.71269035,31.93335218,31.65926778,31.91012667,83152800
2017-02-24,31.74287796,31.74287796,31.42233555,31.56867075,87106400
2017-02-27,31.80558968,31.92405285,31.65461151,31.85436925,81029600
2017-02-28,31.8195343,31.92405794,31.75217218,31.84043832,93931600
2017-03-01,32.46989822,32.55351782,31.96121617,32.02857473,145658400
2017-03-02,32.27711105,32.58371388,32.23065297,32.51867681,104844000
2017-03-03,32.46757889,32.47919341,32.19116954,32.2353026,84432400
2017-03-06,32.36537552,32.46525616,32.19349334,32.37234352,87000000
2017-03-07,32.40717697,32.51402204,32.23761279,32.30032836,69785200
2017-03-08,32.28639221,32.47221388,32.2445842,32.27477769,74828800
2017-03-09,32.21208191,32.23763245,31.83347388,32.22602147,88623600
2017-03-10,32.31892776,32.37002884,32.2027896,32.3444783,78451200
2017-03-13,32.33286285,32.38628541,32.24460026,32.25156827,69686800
2017-03-14,32.28408051,32.43738015,32.24923694,32.35608558,61236400
2017-03-15,32.6255188,32.69287734,32.29336197,32.38162806,102767200
2017-03-16,32.67895126,32.75560286,32.57907062,32.68591927,76928000
2017-03-17,32.51635361,32.75095134,32.49312456,32.75095134,175540000
2017-03-20,32.85780334,32.86709284,32.57210098,32.61158752,86168000
2017-03-21,32.48150253,33.16904164,32.45595201,33.00877049,158119600
2017-03-22,32.84851456,32.89032613,32.46293504,32.4838426,103440800
2017-03-23,32.73237228,32.88567548,32.66036721,32.81134537,81385200
2017-03-24,32.66734695,32.92285237,32.59998837,32.86710476,89582400
2017-03-27,32.72307205,32.80204511,32.19812557,32.37697924,94300400
2017-03-28,33.40132523,33.45706926,32.66268491,32.73004701,133499200
2017-03-29,33.47566986,33.56161453,33.25965453,33.37346769,116760000
2017-03-30,33.43152237,33.56392155,33.33164527,33.49191647,84829200
2017-03-31,33.36881638,33.51050507,33.21783464,33.38275239,78646800
2017-04-03,33.37809753,33.47565314,33.22711938,33.38042257,79942800
2017-04-04,33.62665176,33.65452379,33.25500815,33.27359068,79565600
2017-04-05,33.45243454,33.78691299,33.40365496,33.49888909,110871600
2017-04-06,33.36881638,33.56857415,33.32003679,33.51514804,84596000
2017-04-07,33.29447556,33.48958675,33.27821806,33.38506315,66688800
2017-04-10,33.25498962,33.41990732,33.19227405,33.35487025,75733600
2017-04-11,32.89729309,33.29680861,32.5326176,33.20157447,121517600
2017-04-12,32.93677139,33.01806595,32.75327118,32.89031685,81400000
2017-04-13,32.76257324,33.07150115,32.76257324,32.962331,71291600
2017-04-17,32.94374084,32.95535537,32.72075409,32.86244274,66328400
2017-04-18,32.79740906,32.99252028,32.77650504,32.84618863,58790000
2017-04-19,32.67663193,32.98323838,32.62320936,32.95536635,69313600
2017-04-20,33.08542252,33.1969141,32.78810926,32.80204527,93278400
2017-04-21,33.04594421,33.14117479,32.94838861,33.08543075,69283600
2017-04-24,33.36416245,33.43616752,33.2573138,33.33164391,68537200
2017-04-25,33.57088089,33.65682195,33.41757774,33.42687077,75486000
2017-04-26,33.3734436,33.58714083,33.30376358,33.55694379,80164800
2017-04-27,33.39900208,33.4849467,33.28751046,33.42919912,56985200
2017-04-28,33.36649323,33.51747497,33.27823063,33.46869538,83441600
2017-05-01,34.04705811,34.19106827,33.67077166,33.7032902,134411600
2017-05-02,34.2630806,34.3978013,34.10745588,34.2700486,181408800
2017-05-03,34.15855026,34.25843091,33.51050098,33.81710384,182788000
2017-05-04,34.03543854,34.17712719,33.86819935,34.03311705,93487600
2017-05-05,34.5998764,34.60451938,34.08886575,34.08886575,109310800
2017-05-08,35.54059219,35.70086339,34.6161336,34.6161336,195009600
2017-05-09,35.76822281,35.97494854,35.64279164,35.74034725,156521600
2017-05-10,35.59866714,35.75661688,35.3315508,35.68461179,103222800
2017-05-11,35.90654373,35.93453436,35.5240383,35.55669107,109020400
2017-05-12,36.40798187,36.48261522,36.074454,36.08145076,130108000
2017-05-15,36.31469727,36.53626986,36.1630959,36.38699956,104038800
2017-05-16,36.26104736,36.39865517,36.08612111,36.3706681,80194000
2017-05-17,35.04355621,36.05113305,34.91761089,35.82489483,203070800
2017-05-18,35.5776825,35.7642713,35.24882369,35.28147646,134272800
2017-05-19,35.69895935,35.91353519,35.59866998,35.77359628,107843200
2017-05-22,35.91586304,36.05347085,35.66396878,35.91819411,91865600
2017-05-23,35.8715477,36.12810409,35.75726126,36.12810409,79675600
2017-05-24,35.76425171,35.95783717,35.6079847,35.8808692,76712000
2017-05-25,35.8878746,35.99982999,35.69195802,35.85522184,76942400
2017-05-26,35.82722473,35.9741639,35.75725353,35.91818623,87710400
2017-05-30,35.8412323,36.01848967,35.76193323,35.78292353,80507600
2017-05-31,35.62897873,35.95784095,35.54035185,35.91119466,97804800
2017-06-01,35.72693634,35.76192373,35.50303273,35.72460527,65616400
2017-06-02,36.25637817,36.25637817,35.65929717,35.82022989,111082800
2017-06-05,35.9018631,36.0231463,35.79224592,35.99749031,101326800
2017-06-06,36.02314758,36.34034735,35.86688055,35.89486761,106499600
2017-06-07,36.23772812,36.38000164,36.03014907,36.15609799,84278400
2017-06-08,36.14910126,36.27737769,36.01148987,36.20974109,85003200
2017-06-09,34.74736023,36.1957516,34.05698641,36.1957516,259530800
2017-06-12,33.91703415,34.07330118,33.23831943,33.99167106,289229200
2017-06-13,34.1899147,34.39049693,33.85405576,34.32286035,136661600
2017-06-14,33.85638428,34.40215318,33.54851245,34.40215318,126124800
2017-06-15,33.65348053,33.69779575,33.1683548,33.42724583,128661600
2017-06-16,33.18234634,33.70245943,33.16601818,33.53452993,201444400
2017-06-19,34.13161469,34.22491084,33.50654649,33.50654649,130165600
2017-06-20,33.82141113,34.25522844,33.80508653,34.25522844,99600400
2017-06-21,34.02198792,34.06863776,33.7281131,33.9403578,85063200
2017-06-22,33.96602249,34.21558215,33.84707033,33.99867526,76425200
2017-06-23,34.11760712,34.32285501,33.84472266,33.84938836,141757600
2017-06-26,34.01032257,34.58407856,33.90769862,34.32518762,102769600
2017-06-27,33.52287674,34.08963983,33.49722074,33.82141735,99047600
2017-06-28,34.01266861,34.07797414,33.38993144,33.70013449,88329600
2017-06-29,33.51119995,33.84939352,33.18467241,33.75143525,125997600
2017-06-30,33.59050751,33.80974899,33.53452982,33.69079685,92096400
2017-07-03,33.46922302,33.88904674,33.37593044,33.79108847,57111200
2017-07-05,33.60683441,33.77009822,33.28730356,33.51354182,86278400
2017-07-06,33.28962326,33.46921517,33.21498993,33.35726339,96515200
2017-07-07,33.62783051,33.7607762,33.3292899,33.3292899,76806800
2017-07-10,33.83308029,34.04065937,33.43891244,33.61150768,84362400
2017-07-11,33.94268036,34.01731725,33.6744616,33.7560917,79127200
2017-07-12,33.99167633,34.09429676,33.77710052,34.02199447,99538000
2017-07-13,34.46514511,34.63307464,33.92170701,33.93570054,100797600
2017-07-14,34.76134491,34.82898506,34.36251503,34.5117853,80528400
2017-07-17,34.88263702,35.19517117,34.65173658,34.71004535,95174000
2017-07-18,35.00391769,35.01558016,34.67505541,34.79866971,71475200
2017-07-19,35.22315979,35.31645239,34.97359657,35.09721086,83692000
2017-07-20,35.06455231,35.39108347,35.02956848,35.33510579,68974800
2017-07-21,35.0482254,35.08787493,34.72402889,34.98291989,105010400
2017-07-24,35.47271729,35.55435097,34.96193197,35.12053365,85972800
2017-07-25,35.62431717,35.88087355,35.40507569,35.40507569,75415600
2017-07-26,35.79224014,35.9018573,35.69894402,35.76658415,63124000
2017-07-27,35.1158638,35.91586176,34.35551892,35.85988408,129905200
2017-07-28,34.86863327,35.03889383,34.79633099,34.95959478,68854800
2017-07-31,34.68904877,35.06222628,34.54910987,34.96193335,79383600
2017-08-01,34.99691772,35.03656725,34.61441241,34.77534515,141474400
2017-08-02,36.65054703,37.25929051,36.42197773,37.14966978,279747200
2017-08-03,36.28438187,36.66688724,36.15610187,36.62956878,108389200
2017-08-04,36.47562027,36.71118633,36.31235649,36.40098692,82239600
2017-08-07,37.04005432,37.06571032,36.5409315,36.63189302,87481200
2017-08-08,37.33626556,37.74442688,36.91411071,36.9910787,144823600
2017-08-09,37.56484222,37.61382316,37.11003452,37.14501836,104526000
2017-08-10,36.36832047,37.46414499,36.20675577,37.44072847,163217200
2017-08-11,36.8740921,37.12931936,36.54394196,36.66804169,105028400
2017-08-14,37.42901993,37.51331439,37.17145253,37.30492025,88490800
2017-08-15,37.83879471,37.97928313,37.49693275,37.61869224,117862000
2017-08-16,37.68658829,38.05186314,37.49926684,37.91839897,110686400
2017-08-17,36.9630661,37.63039768,36.95838208,37.58590843,111762400
2017-08-18,36.87878036,37.34708234,36.69614288,36.96307486,109712400
2017-08-21,36.81087494,36.97009588,36.31915648,36.87877715,105474000
2017-08-22,37.41264725,37.46416075,37.00054277,37.04971248,86418400
2017-08-23,37.45946121,37.57419644,37.20189736,37.2463866,77596400
2017-08-24,37.29322433,37.63742653,37.12463536,37.56483673,79275600
2017-08-25,37.43135834,37.59526323,37.29321018,37.38218508,101920400
2017-08-28,37.80835342,37.93245314,37.44775897,37.49693224,103864000
2017-08-29,38.14552689,38.19469658,37.46414686,37.48756338,118067600
2017-08-30,38.24855423,38.37499415,38.07528126,38.35392143,109078400
2017-08-31,38.40074921,38.52250868,38.27898973,38.31645474,107140400
2017-09-01,38.41246033,38.62085451,38.31411737,38.58807352,66364400
2017-09-05,37.95118713,38.45929428,37.59527668,38.3422188,117874000
2017-09-06,37.91137314,38.16425654,37.58590353,38.09869457,86606800
2017-09-07,37.75916672,37.98863713,37.54843237,37.95351236,87714000
2017-09-08,37.14336777,37.73342561,37.11995124,37.66552341,114446000
2017-09-11,37.81537628,37.94416001,37.43839313,37.58122535,126323200
2017-09-12,37.66552734,38.39139682,37.17615265,38.07529156,286856000
2017-09-13,37.38219833,37.45478813,36.97477796,37.43371183,179629600
2017-09-14,37.061409,37.3236569,37.01691975,37.22765773,95042800
2017-09-15,37.43605423,37.6912779,36.99584931,37.10590054,196458400
2017-09-18,37.15273666,37.5812334,36.99585593,37.48991466,113077600
2017-09-19,37.16678619,37.41030523,37.09888398,37.34942368,83242400
2017-09-20,36.54393768,37.05672522,36.01943831,36.97243074,211805600
2017-09-21,35.91641235,36.48071697,35.7665559,36.48071697,150046800
2017-09-22,35.56518173,35.65416022,35.25376059,35.48322748,186581600
2017-09-25,35.25142288,35.55113578,34.92595324,35.12029893,177549200
2017-09-26,35.85787964,36.04051711,35.51836144,35.53943417,146640000
2017-09-27,36.11309433,36.22782956,35.95152963,36.01241115,102016800
2017-09-28,35.89065552,36.12480646,35.75484754,36.03348773,88022000
2017-09-29,36.08734131,36.0896851,35.59094246,35.87426667,105199200
2017-10-02,36.01475525,36.16461171,35.75953158,36.12012246,74795200
2017-10-03,36.17164612,36.31447837,36.0381819,36.06159486,64921200
2017-10-04,35.93747711,36.02645559,35.69864578,35.97260189,80655200
2017-10-05,36.38471222,36.39642048,36.07095084,36.10138803,85135200
2017-10-06,36.36364365,36.4081329,36.19037066,36.2863734,69630400
2017-10-09,36.49008179,36.69847598,36.4081311,36.48305754,65051600
2017-10-10,36.50413513,36.9958536,36.31681721,36.54160014,62468000
2017-10-11,36.65632248,36.75700565,36.46900105,36.52051453,67622400
2017-10-12,36.5275383,36.84832387,36.46431656,36.60949254,64500400
2017-10-13,36.75934982,36.82725201,36.62354188,36.6984683,65576800
2017-10-16,37.43605423,37.4641512,36.91389505,36.97243279,96486000
2017-10-17,37.57419205,37.66785097,37.28384367,37.41262737,75989200
2017-10-18,37.40794373,37.63038992,37.3704823,37.56248417,65496800
2017-10-19,36.52286148,36.78042894,36.29807859,36.7031587,170336800
2017-10-20,36.58607864,36.937305,36.51817645,36.67037311,95896400
2017-10-23,36.56734085,36.92325117,36.4104602,36.73592976,87937200
2017-10-24,36.78512573,36.8600522,36.57438768,36.59546041,71028800
2017-10-25,36.62354279,36.89047467,36.35661091,36.74061823,84828400
2017-10-26,36.85770416,36.95604714,36.71018791,36.81555513,68002000
2017-10-27,38.17832565,38.30710943,37.15976726,37.29791551,177816800
2017-10-30,39.03763199,39.35373708,38.3351794,38.37498462,178803200
2017-10-31,39.58086395,39.72369614,39.08914924,39.31393209,144187200
2017-11-01,39.07744598,39.79160699,38.7777331,39.77521471,134551200
2017-11-02,39.36310959,39.4544283,38.70046209,39.009543,165573600
2017-11-03,40.39102936,40.80313365,40.06789998,40.7422557,237594400
2017-11-06,40.80080795,40.97408096,40.20840626,40.36060297,140105200
2017-11-07,40.93193054,41.03495754,40.64860987,40.7211961,97446000
2017-11-08,41.26676941,41.26676941,40.81954019,40.89681044,97638000
2017-11-09,41.18246078,41.23397427,40.54088604,41.00216359,117930400
2017-11-10,41.04617691,41.21302331,40.95218126,41.14957428,100582000
2017-11-13,40.88169098,41.00623686,40.74774338,40.77124409,67928400
2017-11-14,40.26364899,40.76653323,40.22604929,40.66313587,99130000
2017-11-15,39.73255539,40.02394755,39.56806126,39.94169869,116632400
2017-11-16,40.20724487,40.38818664,40.01925003,40.22604113,94550000
2017-11-17,39.98400879,40.27540104,39.8641638,40.19315216,87598000
2017-11-20,39.94405746,40.08035366,39.84536096,40.01690463,65049600
2017-11-21,40.68663025,40.81822557,40.13204741,40.13204741,100525200
2017-11-22,41.11432266,41.12372079,40.66548576,40.73833292,102355600
2017-11-24,41.1166687,41.24121453,41.04146932,41.1472189,56106800
2017-11-27,40.90987015,41.14251417,40.73362566,41.13546467,82867200
2017-11-28,40.67018127,41.09316519,40.38583858,40.95922124,105715200
2017-11-29,39.82656479,40.63494031,39.28138355,40.566794,166665600
2017-11-30,40.38349915,40.45164545,39.58217313,40.04980634,166108800
2017-12-01,40.19549561,40.34118991,39.5962636,39.93700224,159037200
2017-12-04,39.90175247,40.56442988,39.86180415,40.53153105,130169600
2017-12-05,39.864151,40.30593831,39.57275884,39.72785484,109400800
2017-12-06,39.71611404,39.99575592,39.11688554,39.36127637,114240000
2017-12-07,39.78896713,40.05215782,39.69261926,39.72081724,102693200
2017-12-08,39.80071259,40.18375184,39.67146947,40.06390685,93420800
2017-12-11,40.5761795,40.62787817,39.6644069,39.76075474,141095200
2017-12-12,40.34823227,40.51037775,40.29183634,40.45397823,77636800
2017-12-13,40.48218536,40.78062345,40.41873634,40.53623267,95273600
2017-12-14,40.47044373,40.68428795,40.33649616,40.51274069,81906000
2017-12-15,40.88169098,40.92868881,40.5268532,40.8017943,160677200
2017-12-18,41.45740128,41.64069525,41.09081333,41.09551419,117684400
2017-12-19,41.01560974,41.2153549,40.90986378,41.13075741,109745600
2017-12-20,40.9709816,41.22242194,40.71248818,41.09317523,93902400
2017-12-21,41.12607193,41.36341686,40.91223129,40.92867892,83799600
2017-12-22,41.12607193,41.2224198,41.00622694,41.04852391,65397600
2017-12-26,40.08270264,40.29419461,39.87355571,40.13674995,132742000
2017-12-27,40.08974838,40.13204534,39.88060506,39.97225206,85992800
2017-12-28,40.20254517,40.38349052,40.06154813,40.18374532,65920800
2017-12-29,39.76780319,40.08739332,39.76545456,40.0709457,103999600
2018-01-02,40.4798317,40.48923341,39.77485376,39.98634929,102223600
2018-01-03,40.47279358,41.01797839,40.40934813,40.54329211,118071600
2018-01-04,40.66078949,40.76418686,40.43754713,40.54564177,89738400
2018-01-05,41.12372208,41.21066823,40.66548703,40.75713404,94640000
2018-01-08,40.9709816,41.26707113,40.8722815,40.9709816,82271200
2018-01-09,40.96627426,41.13781791,40.75008143,41.01797294,86336000
2018-01-10,40.95686722,40.95921944,40.65372828,40.69132796,95839600
2018-01-11,41.18951035,41.23886038,41.00386773,41.02736485,74670800
2018-01-12,41.61485291,41.67830193,41.27646287,41.40100871,101672400
2018-01-16,41.40335083,42.15532651,41.39160048,41.80518621,118263600
2018-01-17,42.08719635,42.12244382,41.140176,41.39396498,137547200
2018-01-18,42.12479019,42.32218679,41.88744886,42.15063953,124773600
2018-01-19,41.9367981,42.19998877,41.69005505,41.97204557,129700400
2018-01-22,41.59370041,41.7769944,41.49970478,41.66419892,108434400
2018-01-23,41.60309601,42.1670805,41.55140093,41.66419639,130756400
2018-01-24,40.94042587,41.66420377,40.70073233,41.65245342,204420400
2018-01-25,40.20960617,41.11197739,40.07330996,41.00858002,166116000
2018-01-26,40.3035965,40.41874421,39.9628578,40.41874421,156572000
2018-01-29,39.46937561,39.98635884,39.26023225,39.98635884,202561600
2018-01-30,39.23673248,39.33072813,38.70329804,38.89834241,184192800
2018-01-31,39.34483337,39.58217834,39.12629184,39.21323801,129915600
2018-02-01,39.42705536,39.62444827,39.18736192,39.28370974,188923200
2018-02-02,37.71632767,39.19678237,37.62233202,39.00878749,346375200
2018-02-05,36.77399445,38.51058967,36.65884678,37.38732529,290954000
2018-02-06,38.31085968,38.47300522,36.18887588,36.38392025,272975200
2018-02-07,37.49073029,38.39780217,37.38028703,38.32495501,206434400
2018-02-08,36.45911407,37.83382273,36.4309161,37.66697635,217562000
2018-02-09,36.90504837,37.25425438,35.44923304,37.06077669,282690400
2018-02-12,38.39156342,38.66998368,37.16461615,37.39820878,243278000
2018-02-13,38.77615738,38.87289808,38.14144909,38.21223506,130196800
2018-02-14,39.49107742,39.53118862,38.43166082,38.4694102,162579600
2018-02-15,40.81712723,40.84072015,39.87568231,40.06208184,204588800
2018-02-16,40.68499374,41.2489196,40.52926896,40.66847906,160704400
2018-02-20,40.54815292,41.11679171,40.44669219,40.59534237,135722000
2018-02-21,40.3640976,41.08374452,40.34993753,40.77936963,149886400
2018-02-22,40.70151138,41.04363931,40.51511184,40.53634655,123967600
2018-02-23,41.40935898,41.44475015,40.9468939,40.97756865,135249600
2018-02-26,42.22811508,42.32721399,41.57689217,41.60992514,152648800
2018-02-27,42.09125519,42.5843914,42.03698752,42.25878181,155712400
2018-02-28,42.02754593,42.6174228,42.01103125,42.29652964,151128400
2018-03-01,41.29138565,42.41923007,40.7392617,42.12664981,195208000
2018-03-02,41.57688141,41.59811611,40.68970432,40.77228852,153816000
2018-03-05,41.72080612,41.93788034,41.17811877,41.34092534,113605600
2018-03-06,41.68542099,42.05822363,41.55800916,41.97800123,95154000
2018-03-07,41.29846191,41.49194327,41.11914063,41.27722721,126814000
2018-03-08,41.74914169,41.79161112,41.30791478,41.40465189,95096400
2018-03-09,42.46642303,42.47114306,41.85531134,41.98980502,128740800
2018-03-12,42.87697601,43.0350626,42.52069163,42.53956453,128828400
2018-03-13,42.46405792,43.2969638,42.29181488,43.08224775,126774000
2018-03-14,42.10305405,42.59383206,41.95440392,42.54664263,117473600
2018-03-15,42.15261078,42.5277753,42.01576248,42.1172196,90975200
2018-03-16,42.0039711,42.26351487,41.9095886,42.15261769,157618800
2018-03-19,41.36217117,41.87418392,40.97521205,41.83879274,133787200
2018-03-20,41.3480072,41.71608976,41.27722126,41.3480072,78597600
2018-03-21,40.4112854,41.31261538,40.40892359,41.30081712,148219600
2018-03-22,39.84029388,40.74398228,39.78130618,40.11163586,165963200
2018-03-23,38.91772461,40.09275856,38.91772461,39.73175413,164115200
2018-03-26,40.76521301,40.84307719,39.2716443,39.65624518,150164800
2018-03-27,39.719944,41.32676785,39.3848944,40.97992,163690400
